invested_amount,quantity,entry_price,exit_price,index,entry_time,exit_time,pnl,percentage_move,rsi
99235.0,89,1115.0,1106.0,8685,2025-06-19 15:00:00+05:30,2025-06-19 15:25:00+05:30,-801.0,2.0,41
98919.05,89,1111.45,1117.00725,8688,2025-06-20 09:15:00+05:30,2025-06-20 09:25:00+05:30,494.595250000006,0.5,41
98919.05,89,1111.45,1122.5645000000002,8692,2025-06-20 09:15:00+05:30,2025-06-20 09:45:00+05:30,989.190500000012,1.0,41
98919.05,89,1111.45,1128.12175,8700,2025-06-20 09:15:00+05:30,2025-06-20 10:25:00+05:30,1483.7857499999977,1.5,41
98919.05,89,1111.45,1133.679,8713,2025-06-20 09:15:00+05:30,2025-06-20 11:30:00+05:30,1978.3810000000037,2.0,41
99097.34999999999,87,1139.05,1133.35475,8763,2025-06-23 09:20:00+05:30,2025-06-23 09:25:00+05:30,-495.4867499999989,0.5,41
99097.34999999999,87,1139.05,1150.4405,8770,2025-06-23 09:20:00+05:30,2025-06-23 10:00:00+05:30,990.9734999999978,1.0,41
99097.34999999999,87,1139.05,1156.13575,8801,2025-06-23 09:20:00+05:30,2025-06-23 12:35:00+05:30,1486.4602499999967,1.5,41
99097.34999999999,87,1139.05,1161.831,8801,2025-06-23 09:20:00+05:30,2025-06-23 12:35:00+05:30,1981.9469999999956,2.0,41
99760.0,86,1160.0,1165.8,8866,2025-06-24 10:35:00+05:30,2025-06-24 11:45:00+05:30,498.7999999999961,0.5,41
99734.2,86,1159.7,1153.9015000000002,8904,2025-06-24 14:30:00+05:30,2025-06-24 14:55:00+05:30,-498.67099999998936,0.5,41
99695.5,86,1159.25,1153.45375,8904,2025-06-24 14:40:00+05:30,2025-06-24 14:55:00+05:30,-498.4775000000086,0.5,41
99760.0,86,1160.0,1148.4,8907,2025-06-24 10:35:00+05:30,2025-06-24 15:10:00+05:30,-997.5999999999922,1.0,41
99734.2,86,1159.7,1148.103,8907,2025-06-24 14:30:00+05:30,2025-06-24 15:10:00+05:30,-997.3419999999983,1.0,41
99695.5,86,1159.25,1147.6575,8907,2025-06-24 14:40:00+05:30,2025-06-24 15:10:00+05:30,-996.9549999999977,1.0,41
99760.0,86,1160.0,1142.6,8908,2025-06-24 10:35:00+05:30,2025-06-24 15:15:00+05:30,-1496.4000000000078,1.5,41
99734.2,86,1159.7,1142.3045000000002,8908,2025-06-24 14:30:00+05:30,2025-06-24 15:15:00+05:30,-1496.0129999999876,1.5,41
99695.5,86,1159.25,1141.86125,8908,2025-06-24 14:40:00+05:30,2025-06-24 15:15:00+05:30,-1495.4325000000063,1.5,41
99760.0,86,1160.0,1147.0,8910,2025-06-24 10:35:00+05:30,2025-06-24 15:25:00+05:30,-1118.0,2.0,41
99734.2,86,1159.7,1147.0,8910,2025-06-24 14:30:00+05:30,2025-06-24 15:25:00+05:30,-1092.200000000004,2.0,41
99695.5,86,1159.25,1147.0,8910,2025-06-24 14:40:00+05:30,2025-06-24 15:25:00+05:30,-1053.5,2.0,41
99274.09999999999,86,1154.35,1160.1217499999998,8916,2025-06-25 09:30:00+05:30,2025-06-25 09:40:00+05:30,496.37049999999,0.5,41
99274.09999999999,86,1154.35,1165.8935,8917,2025-06-25 09:30:00+05:30,2025-06-25 09:45:00+05:30,992.7409999999995,1.0,41
99274.09999999999,86,1154.35,1171.66525,8926,2025-06-25 09:30:00+05:30,2025-06-25 10:30:00+05:30,1489.111500000009,1.5,41
99274.09999999999,86,1154.35,1177.437,8953,2025-06-25 09:30:00+05:30,2025-06-25 12:45:00+05:30,1985.481999999999,2.0,41
98884.8,84,1177.2,1171.314,8994,2025-06-26 09:30:00+05:30,2025-06-26 09:55:00+05:30,-494.42399999999725,0.5,41
99705.0,85,1173.0,1178.865,8999,2025-06-26 10:05:00+05:30,2025-06-26 10:20:00+05:30,498.5250000000008,0.5,41
99505.25000000001,85,1170.65,1176.5032500000002,9031,2025-06-26 12:00:00+05:30,2025-06-26 13:00:00+05:30,497.5262500000099,0.5,41
99794.25,85,1174.05,1179.92025,9034,2025-06-26 11:35:00+05:30,2025-06-26 13:15:00+05:30,498.97124999999505,0.5,41
98884.8,84,1177.2,1165.428,9048,2025-06-26 09:30:00+05:30,2025-06-26 14:25:00+05:30,-988.8479999999945,1.0,41
99705.0,85,1173.0,1161.27,9049,2025-06-26 10:05:00+05:30,2025-06-26 14:30:00+05:30,-997.0500000000015,1.0,41
99794.25,85,1174.05,1162.3095,9049,2025-06-26 11:35:00+05:30,2025-06-26 14:30:00+05:30,-997.9424999999901,1.0,41
99505.25000000001,85,1170.65,1158.9435,9050,2025-06-26 12:00:00+05:30,2025-06-26 14:35:00+05:30,-995.0525000000005,1.0,41
